DEVICE_ID,SENSOR_DATETIME,TEMP_DEVICE,TEMP_INSIDE,TEMP_OUTSIDE,LIGHT_INTENSITY,VOLTAGE,HUMIDITY_INSIDE,PRESSURE,100-150 Hz,150-200 Hz,200-250 Hz,250-300 Hz,300-350 Hz,350-400 Hz,400-450 Hz,450-500 Hz,500-550 Hz,550-600 Hz,MESSAGE_ID,PROCESSED_DTTM,DQ_PERIOD,DQ_DATA_QUALITY_OPTIONS,DQ_N_MEASUREMENTS_PER_HOUR,DQ_N_MISSING_HOURS_IN_DAY,DQ_PERC_MISSING_DAYS_IN_PERIOD
v001/c00002/d001,2024-12-07T20:26:00,0,12.2,6,0,1.8,73.1,99054,17,10,10,11,8,10,20,25,12,13,000628B3F10468600A0CBF1C3FAC0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-07T20:35:00,0,12.2,6,0,1.8,73.3,99070,12,13,7,13,10,7,45,40,11,10,000628B413DC770059778A1A2A530002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-07T20:45:00,0,12.3,6.1,0,1.8,75.6,99083,18,19,9,13,15,9,51,35,16,39,000628B436BAF7690A0CC21C41010002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-07T20:55:00,0,12.3,6.1,0,1.8,76.8,99097,15,9,8,14,11,9,66,56,5,15,000628B45998A3350A0CC01C5C7E0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-07T21:05:00,0,12.3,6.1,0,1.8,76.3,99108,12,11,7,6,12,6,29,45,7,13,000628B47C750FDC59778D1A5C8F0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-07T21:14:00,0,12.2,6.1,0,1.8,75.9,99121,13,16,7,10,9,11,36,44,10,31,000628B49F4C64F40A0CC31C40C10002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-07T21:24:00,0,12.2,6.1,0,1.8,75.5,99132,9,11,7,6,14,12,25,20,7,13,000628B4C22A98610A0CC61C325F0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-07T21:34:00,0,12.2,6.2,0,1.8,74.9,99141,12,13,7,8,12,8,16,25,13,16,000628B4E50E30CC0A0CC61C724D0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-07T21:44:00,0,12.2,6.1,0,1.8,74.6,99150,9,10,11,11,11,7,29,27,8,9,000628B507F1204F59778F1A21740002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-07T21:53:00,0,12.1,6.2,0,1.8,74,99161,11,13,6,10,14,6,24,24,7,12,000628B52AF2A9C15977911A1A1A0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-07T22:03:00,0,12.1,6.2,0,1.8,74.3,99178,14,10,10,9,10,10,23,22,9,14,000628B54DC8FD475977941A7CE00002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-07T22:13:00,0,12.1,6.2,0,1.9,74,99201,8,13,7,11,12,11,35,24,7,20,000628B570A6E4B80A0CC81C52110002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-07T22:23:00,0,12.1,6.3,0,1.8,73.6,99212,13,10,9,13,13,10,28,14,8,17,000628B5938B7EC45977961A028C0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-07T22:32:00,0,12.1,6.3,0,1.8,73.3,99235,8,16,7,14,12,10,36,20,9,13,000628B5B66BB2BF5977971A56E60002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-07T22:42:00,0,12.1,6.3,0,1.8,73.2,99249,14,11,12,8,21,6,20,21,12,19,000628B5D94D8D3F0A0CCE1C65E30002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-07T22:52:00,0,12,6.2,0,1.8,73.3,99278,13,14,7,12,14,10,26,21,10,37,000628B5FC3254E25977991A65000002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-07T23:02:00,0,12,6.3,0,1.8,73.3,99298,14,11,8,13,13,11,41,27,10,11,000628B61F1AE0990A0CD21C34210002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-07T23:11:00,0,12,6.3,0,1.8,74,99325,8,13,4,14,10,6,15,25,11,9,000628B641FE16590A0CD41C33F00002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-07T23:21:00,0,12,6.3,0,1.8,74.5,99344,9,15,9,11,14,7,12,21,5,12,000628B664EE400C59779C1A1C190002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-07T23:31:00,0,12,6.2,0,1.8,74.8,99356,10,13,8,12,12,9,26,29,8,12,000628B687D238190A0CD51C2CE80002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-07T23:41:00,0,12,6.2,0,1.8,74.7,99382,8,12,4,12,9,8,14,22,6,8,000628B6AAB946560A0CD81C151A0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-07T23:51:00,0,12,6.2,0,1.8,74.3,99408,8,13,11,11,9,11,14,18,9,12,000628B6CDCD0DA159779E1A6FFF0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T00:00:00,0,12,6.2,0,1.8,74.1,99430,9,11,8,9,10,7,17,22,7,16,000628B6F089FCED0A0CDA1C43010002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T00:10:00,0,12,6.2,0,1.8,74,99459,12,16,8,12,12,12,22,17,7,20,000628B7137BEBF55977A01A5CAC0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T00:20:00,0,11.9,6.2,0,1.8,73.6,99475,13,13,11,10,12,8,25,31,8,13,000628B73651ACC15977A11A3E580002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T00:30:00,0,11.9,6.1,0,1.8,73.5,99505,15,8,16,16,19,9,27,126,9,18,000628B7592D09FF0A0CDC1C369D0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T00:39:00,0,12,6.2,0,1.8,73.6,99527,11,11,5,10,11,3,54,52,8,18,000628B77C0F18BF5977A41A0B560002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T00:49:00,0,12,6.1,0,1.8,73.3,99549,10,16,10,12,11,5,27,36,8,17,000628B79F331ED75977A51A42BB0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T00:59:00,0,12,6.2,0,1.8,73.4,99566,9,13,10,10,12,3,27,19,8,13,000628B7C1FD5C080A0CE01C2DC50002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T01:09:00,0,12,6.1,0,1.8,73.9,99587,8,11,9,8,11,8,15,30,8,10,000628B7E4D7A0920A0CE21C064D0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T01:18:00,0,11.9,6.1,0,1.8,73.2,99616,11,11,7,11,15,7,39,38,9,10,000628B807CD9EF80A0CD21C7C9E0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T01:28:00,0,11.9,6.1,0,1.8,73.4,99643,10,14,6,12,10,5,28,24,8,17,000628B82AA460590A0CE51C594C0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T01:38:00,0,12,6.1,0,1.8,73.6,99679,7,12,6,9,9,6,12,25,3,15,000628B84D8163D50A0CE41C70080002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T01:48:00,0,11.9,6.1,0,1.8,73.3,99709,8,11,6,14,16,10,51,40,7,16,000628B8709937E60A0CE71C792B0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T01:57:00,0,11.9,6.1,0,1.9,73.5,99737,10,11,8,15,11,11,85,85,8,11,000628B89367FC7A0A0CB91C5BEB0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T02:07:00,0,11.9,6.2,0,1.8,73.7,99766,10,12,8,10,12,9,29,55,7,12,000628B8B64D15A55977AB1A3B440002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T02:17:00,0,11.9,6.1,0,1.8,73.6,99787,13,11,9,13,9,5,22,45,10,26,000628B8D934763B5977AC1A533D0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T02:27:00,0,11.9,6.1,0,1.8,73.2,99807,10,13,8,12,11,6,23,16,7,12,000628B8FC14B8280A0CE51C2F2F0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T02:36:00,0,11.9,6.1,0,1.8,72.8,99828,13,8,6,11,13,7,39,21,6,18,000628B91EFF8F720A0CED1C62C70002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T02:46:00,0,11.9,6.1,0,1.8,73,99853,10,16,9,10,11,8,18,12,6,17,000628B941E5F9115977AF1A2A3D0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T02:56:00,0,11.9,6.1,0,1.8,73,99867,10,9,8,11,16,11,25,28,10,15,000628B964C6715D5977AF1A2A920002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T03:06:00,0,11.9,6.1,0,1.8,73.2,99891,12,7,8,10,11,8,28,52,8,17,000628B9879D116A5977B11A5D1D0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T03:15:00,0,11.9,6.1,0,1.8,73.3,99913,12,12,7,9,14,10,21,21,9,14,000628B9AAA7CD235977B01A6A480002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T03:26:00,0,11.9,6.1,0,1.8,72.9,99943,12,10,13,12,12,11,33,32,12,6,000628B9CF5263625977A71A474E0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T03:35:00,0,11.9,6.1,0,1.8,73.4,99965,15,22,6,11,13,8,36,18,10,11,000628B9F21C43260A0CF41C76120002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T03:45:00,0,12,6.1,0,1.9,74.3,99989,13,11,7,17,8,13,49,31,15,20,000628BA150A8FB50A0CEC1C62770002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T03:55:00,0,11.9,6,0,1.8,73.3,100015,10,13,14,13,17,5,20,19,6,18,000628BA380BF7CA0A0CF81C46A80002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T04:05:00,0,11.9,6,0,1.8,73.3,100044,10,12,9,11,13,11,33,40,7,22,000628BA5AECB1DE5977B51A596C0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T04:15:00,0,11.9,6,0,1.8,73.5,100066,9,12,8,11,18,11,22,30,7,10,000628BA7DD358DB0A0CF41C17F40002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T04:24:00,0,11.9,6,0,1.8,73.5,100093,9,18,10,12,13,8,44,37,8,11,000628BAA0AA2B7F0A0CFD1C484E0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T04:34:00,0,11.9,6,0,1.8,73.3,100121,9,14,9,14,12,10,19,23,10,23,000628BAC3ACFFF75977B61A7FD20002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T04:44:00,0,11.9,6,0,1.8,73.4,100149,8,14,9,13,11,8,26,23,9,12,000628BAE76D621D5977B81A289B0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T04:54:00,0,11.9,6,0,1.8,73.6,100174,12,11,9,14,14,10,13,37,7,8,000628BB0A5967485977BA1A31FF0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T05:04:00,0,11.9,6,0,1.8,73.7,100210,14,10,9,11,12,3,50,44,7,14,000628BB2D6FC5CF0A0C011D4A100002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T05:13:00,0,11.9,5.9,0,1.8,74,100237,9,14,5,13,11,10,25,32,5,22,000628BB50318C685977BB1A62AD0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T05:23:00,0,11.9,5.9,0,1.8,74,100269,12,18,6,10,10,9,27,28,9,10,000628BB733840FA0A0C031D3CAE0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T05:33:00,0,11.9,5.9,0,1.8,73.9,100292,14,9,7,10,12,9,45,46,4,13,000628BB960563415977BF1A1E080002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T05:43:00,0,11.9,5.9,0,1.8,73.6,100311,10,11,8,11,10,10,33,35,9,11,000628BBB8E20EDD0A0C041D6F2A0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T05:52:00,0,11.9,5.9,0,1.8,73.2,100345,10,14,12,10,20,6,17,33,8,10,000628BBDBC2A0EE5977C01A60FF0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T06:02:00,0,11.8,5.9,0,1.8,73.2,100367,15,10,6,12,14,13,29,38,14,32,000628BBFEA56B610A0C021D49A00002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T06:12:00,0,11.8,5.9,0,1.8,72.9,100392,15,13,6,11,9,9,19,11,6,19,000628BC2193ABF55977C11A5C240002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T06:22:00,0,11.8,5.9,0,1.8,72.7,100420,12,14,8,11,11,8,24,25,7,15,000628BC447CA5EB5977C21A6AA80002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T06:31:00,0,11.8,5.8,0,1.8,72.5,100443,12,13,11,8,13,6,22,19,16,13,000628BC675731AE5977C41A08160002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T06:41:00,0,11.8,5.8,0,1.8,72.5,100473,12,13,10,13,10,9,19,8,10,11,000628BC8A2F74AA5977C41A5FC70002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T06:51:00,0,11.8,5.8,0,1.8,72.8,100493,10,19,10,10,13,7,37,37,8,8,000628BCAD0C7B920A0C0D1D45FD0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T07:01:00,0,11.8,5.7,1,1.8,73.2,100544,11,14,9,10,15,7,23,41,9,19,000628BCCFFD323E5977C71A2DF30002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T07:10:00,0,11.8,5.7,2,1.8,73,100578,10,13,6,13,17,8,17,11,9,14,000628BCF2D6B39F5977C41A5E780002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T07:20:00,0,11.8,5.6,13,1.8,73.1,100615,11,12,10,14,11,5,12,19,4,12,000628BD15B4E60B0A0C111D66B80002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T07:30:00,0,11.8,5.5,38,1.8,73.9,100641,11,10,7,11,12,9,35,16,9,19,000628BD3897698F0A0C131D20EA0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T07:40:00,0,11.7,5.5,53,1.8,73.7,100671,8,21,10,10,16,9,25,38,8,12,000628BD5B96B1E45977CC1A5EFC0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T07:50:00,0,11.7,5.5,140,1.8,73.8,100701,13,16,12,12,10,11,22,29,9,19,000628BD7ED0000B0A0C0F1D61340002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T07:59:00,0,11.7,5.6,206,1.8,73,100724,13,25,8,9,15,8,42,28,9,14,000628BDA1CBD5B75977F21954240002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T08:09:00,0,11.6,5.6,268,1.8,73.1,100750,11,12,12,11,14,7,28,23,13,12,000628BDC4D1322D0A0C161D43290002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T08:19:00,0,11.6,5.6,200,1.8,73.1,100776,12,16,9,16,12,8,23,26,7,23,000628BDE7DEA1EA0A0C191D00B20002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T08:29:00,0,11.6,5.7,356,1.8,72.9,100805,13,7,11,13,16,6,48,45,11,22,000628BE0AFF307C5977D01A78F10002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T08:39:00,0,11.6,5.7,375,1.8,72.9,100836,12,16,11,14,17,4,22,29,5,16,000628BE2E029E5D5977D21A36310002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T08:48:00,0,11.6,5.7,346,1.8,72.9,100856,11,17,5,19,12,14,32,63,8,24,000628BE510D74405977D31A202E0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T08:58:00,0,11.6,5.8,411,1.8,73.2,100886,12,13,10,11,14,9,34,28,12,14,000628BE7419AE275977D21A6FA90002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T09:08:00,0,11.7,5.7,460,1.8,73,100910,13,14,9,16,13,12,48,55,8,18,000628BE9736EDD20A0C181D7C5A0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T09:18:00,0,11.7,5.7,284,1.8,72.8,100940,15,11,10,10,12,7,29,44,10,12,000628BEBA443DDC0A0C1F1D5A200002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T09:28:00,0,11.7,5.7,434,1.8,72.8,100961,9,14,9,12,10,10,26,26,7,18,000628BEDD5195E20A0C201D33B10002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T09:37:00,0,11.7,5.8,528,1.8,72.8,100981,12,14,6,11,11,11,22,25,9,17,000628BF0060FF0C5977D51A6E810002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T09:47:00,0,11.7,5.8,461,1.8,72.7,101004,15,11,9,11,18,7,28,56,7,13,000628BF2373A4EB0A0C211D7B8F0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T09:57:00,0,11.8,5.9,743,1.8,77.5,101026,14,12,7,13,13,8,36,24,8,25,000628BF467EEC550A0C241D607E0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T10:07:00,0,11.8,6.1,1224,1.8,74.7,101041,14,18,9,9,19,9,91,62,12,18,000628BF698CEF9D5977DB1A5A820002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T10:17:00,0,11.8,6.3,1484,1.8,75,101054,10,17,6,12,10,6,38,48,13,17,000628BF8C9C04995977DC1A66FA0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T10:26:00,0,11.8,6,1388,1.8,74.6,101069,13,13,8,16,22,9,60,90,5,30,000628BFAFBDAC1E0A0C261D67D80002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T10:36:00,0,11.8,5.9,1339,1.8,74.5,101073,11,18,9,10,14,7,22,16,4,13,000628BFD2CCB9730A0C291D2BD40002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T10:46:00,0,11.8,6.4,1436,1.8,74,101101,8,13,9,11,10,10,22,25,7,8,000628BFF5DB2A2F5977DD1A75ED0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T10:56:00,0,11.8,6.4,1250,1.8,73.9,101124,12,14,8,14,12,10,19,24,11,15,000628C018EA69ED5977DD1A616D0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T11:06:00,0,11.8,6.3,1681,1.8,73.6,101138,9,15,10,15,12,6,25,33,11,19,000628C03C30A2915977E11A529D0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T11:15:00,0,11.8,6.4,1760,1.8,73.8,101162,12,18,20,10,16,7,74,98,11,36,000628C05F67B3D95977E21A5DC60002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T11:25:00,0,11.9,6.4,1319,1.8,74,101181,11,10,14,13,13,9,32,40,3,14,000628C0825D3FA10A0C301D2B0E0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T11:35:00,0,11.9,6.4,1274,1.8,74.2,101202,13,15,5,14,12,13,68,65,16,22,000628C0A56F21E75977E41A789E0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T11:45:00,0,12,6.4,1365,1.8,75.2,101212,12,12,12,15,15,7,60,39,8,15,000628C0C87969935977E51A1DE70002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T11:55:00,0,12.7,6.4,1660,1.8,77.4,101225,8,13,8,13,13,7,23,59,13,9,000628C0EB9162AE5977E61A04CB0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T12:05:00,0,13.3,6.5,1670,1.8,80.1,101242,10,13,8,17,13,13,46,38,8,22,000628C10EE37E200A0C331D6FBB0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T12:14:00,0,13.6,6.5,1818,1.8,80.4,101254,11,15,13,9,18,9,31,32,11,35,000628C131EE9B370A0C361D0E010002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T12:24:00,0,13.6,6.5,1774,1.8,79,101271,12,15,5,17,13,9,44,23,6,20,000628C15500141E5977CF154A6A0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T12:34:00,0,13.7,6.5,1707,1.8,78.1,101291,10,16,6,13,22,15,65,61,13,53,000628C178076A530A0C381D66890002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T12:44:00,0,13.7,6.6,1636,1.8,77.5,101304,14,23,9,13,19,10,46,42,7,17,000628C19B1A67F20A0C3A1D3E8A0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T12:54:00,0,13.9,6.4,1763,1.8,78,101328,11,13,12,12,14,10,34,64,11,16,000628C1BE2BD1030A0C3A1D307C0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T13:03:00,0,14.1,6.6,1875,1.8,78.5,101347,16,11,15,8,41,21,44,147,4,60,000628C1E13FD7905977EB1A08B50002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T13:14:00,0,13.9,6.4,1699,1.8,76.8,101371,13,11,13,16,12,14,68,45,17,52,000628C2056FDA065977EE1A5D860002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T13:23:00,0,13.9,6.6,1898,1.8,77,101391,11,14,7,17,19,9,51,86,13,16,000628C2288C54945977EF1A40F40002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T13:33:00,0,14.1,6.6,1678,1.8,78.6,101413,14,11,6,15,16,5,53,58,8,27,000628C24B98EFFE5977F01A47450002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T13:43:00,0,14.1,6.5,1551,1.8,78,101429,12,14,9,10,15,7,30,53,15,33,000628C26EBB5F960A0C411D43640002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T13:53:00,0,14.1,6.5,1322,1.8,77.9,101449,15,15,7,15,20,25,89,177,14,24,000628C291C14D570A0C421D22960002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T14:03:00,0,14.1,6.3,1388,1.8,77.3,101459,10,12,10,8,17,9,49,60,8,22,000628C2B4F7D7565977F01A10B90002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T14:12:00,0,14.1,6.3,1425,1.8,76.3,101482,10,13,6,13,13,7,44,70,7,19,000628C2D7FC8C485977F41A49E80002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T14:22:00,0,14.1,5.6,1001,1.7,77.9,101498,10,17,28,17,20,21,56,59,12,46,000628C2FB1D282E5977F31A08540002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T14:32:00,0,14.2,5.1,938,1.8,77.5,101522,10,15,7,24,15,19,33,174,19,46,000628C31E46B1F25977F71A08040002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T14:42:00,0,14.2,4.9,874,1.8,77.8,101546,9,15,6,17,18,17,43,62,11,20,000628C3414554D75977F61A59800002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T14:52:00,0,14.3,4.8,710,1.8,77.8,101570,8,14,13,12,15,7,36,20,6,27,000628C3646195CC5977F91A3CD50002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T15:01:00,0,14.6,4.6,555,1.8,80.1,101598,11,13,11,15,8,14,37,52,12,20,000628C387779FD95977FA1A54F70002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T15:11:00,0,14.5,4.4,342,1.8,77.7,101620,10,18,8,14,14,23,73,105,29,32,000628C3AAED16440A0C4C1D5C510002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T15:21:00,0,14.5,4.1,220,1.8,76.7,101638,9,16,8,15,21,21,51,59,12,18,000628C3CDEA9B6F0A0C4E1D018B0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T15:31:00,0,14.5,4.3,107,1.8,77.2,101666,9,12,6,13,13,8,21,47,14,21,000628C3F1247B805977FD1A1BB90002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T15:41:00,0,14.6,4.4,21,1.8,76.9,101687,12,11,9,16,15,7,34,53,13,14,000628C414180F110A0C4E1D76360002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T15:51:00,0,14.5,4.4,5,1.8,76.5,101709,12,14,9,11,12,6,36,85,14,20,000628C436FE48300A0C511D1BEE0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T16:00:00,0,14.5,4.7,1,1.8,76.3,101742,12,13,8,11,16,10,39,67,10,18,000628C459E5D4E25977001B4D8A0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T16:10:00,0,14.4,4.7,0,1.8,76.2,101767,11,14,11,13,13,15,29,56,9,26,000628C47CC992795977011B37510002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T16:20:00,0,14.4,5.1,0,1.9,74.9,101798,11,11,12,13,22,6,42,74,10,19,000628C49FAB650D5977021B3F4F0002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T16:30:00,0,14.4,5.1,0,1.7,74.9,101822,12,15,10,14,10,12,32,55,7,25,000628C4C2CFB06F0A0C551D5C710002,2024-12-11T08:51:22,7,0,4,2,100
v001/c00002/d001,2024-12-08T16:39:00,0,14.5,5.1,0,1.8,76.2,101838,12,11,7,12,19,8,20,43,12,21,000628C4E594A7F65977001B29610002,2024-12-11T08:51:22,7,0,4,2,100
